SaleID,CustomerID,StoreID,ProductID,Date,Quantity,UnitPrice,TotalSale,PaymentMethod,DiscountPercent,ReturnFlag,FiscalYear,Channel
15842,1786,1320,719,2022-10-26,3,10.41,574400.0,Mobile Pay,2.47,N,2022,Online
14313,80,1014,665,2021-06-03,1,89.98,1521800.0,Mobile Pay,10.31,N,2021,Online
10150,267,99,9,2025-03-25,2,65.32,2283000.0,Credit Card,7.33,N,2025,Online
13772,1031,906,10,2025-04-15,2,2.96,100600.0,Credit Card,9.92,N,2025,In-store
15046,1566,1161,646,2018-12-30,1,8.22,140200.0,Cash,9.56,N,2018,Online
10372,2365,226,711,2025-03-29,4,0.99,69600.0,Gift Card,6.76,N,2025,In-store
15642,1203,1280,7,2023-07-31,3,8.44,426200.0,Gift Card,10.74,N,2023,In-store
9084,932,12,179,2020-06-19,3,142.76,6760800.0,Cash,16.29,N,2020,Online
4813,2054,74,8,2018-07-09,4,4.41,325200.00000000006,Gift Card,2.22,N,2018,In-store
14656,811,1083,692,2021-02-06,1,0.99,16800.0,Mobile Pay,10.5,N,2021,In-store
11859,617,524,679,2023-04-10,4,140.57,9974800.0,Cash,5.93,N,2023,In-store
14240,897,1000,717,2018-11-08,1,216.45,3748400.0,Gift Card,8.17,N,2018,Online
12427,791,637,706,2019-06-16,1,647.37,11269200.0,Cash,7.69,N,2019,In-store
14682,1864,1088,639,2022-06-23,4,383.13,27513000.0,Gift Card,4.8,N,2022,In-store
11808,1772,513,724,2023-02-18,2,67.87,2395600.0,Cash,6.42,N,2023,Online
6490,900,47,179,2024-02-10,5,117.36,9852000.0,Cash,10.97,N,2024,Online
541,794,40,135,2020-12-18,1,56.15,933000.0,Cash,11.9,N,2020,Online
12427,791,637,706,2019-06-16,1,647.37,11269200.0,Cash,7.69,N,2019,In-store
12552,1907,662,631,2022-05-14,4,271.81,20086800.0,Mobile Pay,2.03,N,2022,In-store
10639,92,280,677,2020-04-30,2,70.66,2235200.0,Credit Card,16.13,N,2020,Online
15724,609,1297,643,2020-05-08,3,11.46,584600.0,Cash,9.83,N,2020,In-store
10478,1590,247,631,2023-07-27,2,271.81,9470400.0,Credit Card,7.62,N,2023,Online
12072,655,566,714,2020-08-06,2,408.93,12816600.0,Credit Card,16.9,N,2020,Online
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
5159,1724,88,3,2019-07-07,1,138.72,2514000.0,Credit Card,3.9,N,2019,Online
9910,1067,75,4,2020-12-11,4,88.72,5436200.0,Mobile Pay,18.77,N,2020,In-store
6392,603,68,179,2020-06-22,4,66.94,4930200.0,Cash,2.36,N,2020,In-store
7235,1228,66,5,2021-09-19,4,95.05,6110800.0,Gift Card,14.77,N,2021,Online
3805,954,63,135,2024-12-12,1,126.03,2012200.0,Gift Card,15.34,N,2024,In-store
11830,309,518,640,2021-12-01,3,0.99,53200.0,Gift Card,5.03,N,2021,Online
15875,1545,1327,662,2018-06-18,2,12.66,450600.0,Cash,5.64,N,2018,Online
16432,1367,1438,710,2021-07-09,2,772.69,27364800.0,Mobile Pay,6.1,N,2021,In-store
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
14749,223,1102,4,2020-09-19,1,2.44,42200.0,Gift Card,8.33,N,2020,Online
7039,85,80,178,2018-03-15,5,54.71,5125599.999999999,Mobile Pay,0.64,N,2018,Online
3959,603,64,183,2022-06-06,4,11.82,717800.0,Cash,19.5,N,2022,Online
15283,370,1208,637,2022-12-01,1,66.08,1017800.0,Gift Card,18.33,N,2022,Online
10478,1590,247,631,2023-07-27,2,271.81,9470400.0,Credit Card,7.62,N,2023,Online
4813,2054,74,8,2018-07-09,4,4.41,325200.00000000006,Gift Card,2.22,N,2018,In-store
15319,1096,1216,7,2019-06-23,4,8.44,598600.0,Gift Card,5.99,N,2019,In-store
16248,1942,1401,719,2023-09-25,1,10.41,196400.0,Gift Card,0.0,N,2023,In-store
15105,492,1173,671,2019-05-04,1,0.99,15200.0,Credit Card,18.34,N,2019,Online
10614,900,275,633,2021-06-10,3,335.23,16480600.0,Cash,13.1,N,2021,In-store
1413,825,29,125,2021-05-27,3,92.98,4208800.0,Mobile Pay,19.99,N,2021,Online
16357,811,1423,696,2023-11-09,1,197.17,3485200.0,Mobile Pay,6.27,N,2023,Online
1573,2267,48,5,2017-12-28,5,62.65,5196000.0,Credit Card,12.04,N,2017,In-store
15045,2420,1161,654,2022-02-22,3,5.81,254800.0,Mobile Pay,22.51,N,2022,Online
14621,611,1076,676,2019-04-18,1,0.99,15800.0,Gift Card,14.99,N,2019,Online
15513,1353,1254,635,2019-05-07,1,8.87,152600.0,Credit Card,8.74,N,2019,In-store
10403,517,232,698,2024-07-21,2,51.44,1587600.0,Mobile Pay,18.17,N,2024,Online
9404,2451,11,2,2020-04-03,4,81.57,5919600.0,Mobile Pay,3.79,N,2020,Online
14043,35,960,124,2021-02-05,2,499.0,14117000.0,Credit Card,24.99,N,2021,In-store
10724,844,297,718,2018-11-09,1,0.99,14800.0,Gift Card,21.51,N,2018,Online
12086,2165,569,720,2021-04-02,4,702.91,49983400.0,Mobile Pay,5.73,N,2021,Online
3768,558,25,10,2021-08-26,1,27.96,500600.0,Cash,5.06,N,2021,In-store
14092,1067,970,672,2018-05-17,3,78.77,4237000.0,Cash,4.92,N,2018,Online
11979,1125,548,656,2023-06-08,2,11.04,367200.0,Credit Card,11.81,N,2023,Online
16224,1436,1397,649,2020-09-03,2,6.26,203000.0,Credit Card,14.06,N,2020,In-store
12503,1715,652,685,2022-08-31,1,0.99,17400.0,Mobile Pay,6.85,N,2022,In-store
11537,1665,459,721,2017-09-10,4,264.04,18126400.0,Credit Card,8.99,N,2017,In-store
11153,1747,382,647,2019-07-05,2,1.24,41800.0,Cash,10.42,N,2019,Online
14410,273,1034,704,2018-01-06,1,227.45,4029400.0,Credit Card,6.06,N,2018,Online
13772,1031,906,10,2025-04-15,2,2.96,100600.0,Credit Card,9.92,N,2025,In-store
2093,89,86,135,2018-01-31,4,132.47,9084000.0,Mobile Pay,9.09,N,2018,In-store
14265,1913,1005,624,2018-01-20,2,0.99,36000.0,Cash,3.51,N,2018,Online
5896,1831,92,183,2024-11-03,3,61.5,2861600.0000000005,Credit Card,17.75,N,2024,Online
10571,488,266,705,2018-02-13,4,424.45,30960400.0,Credit Card,3.3,N,2018,In-store
725,2408,5,125,2023-11-15,4,104.98,6569600.0,Mobile Pay,17.04,N,2023,In-store
16078,1639,1367,660,2020-03-18,3,0.99,46600.0,Mobile Pay,16.9,N,2020,Online
14025,1048,957,664,2023-08-09,1,180.77,3187799.9999999995,Gift Card,6.49,N,2023,Online
11153,1747,382,647,2019-07-05,2,1.24,41800.0,Cash,10.42,N,2019,Online
12187,1797,589,656,2023-04-19,4,11.04,735000.0,Gift Card,11.73,N,2023,Online
8745,2022,26,135,2023-08-14,5,43.69,3444800.0,Mobile Pay,16.38,N,2023,Online
14691,196,1090,690,2025-04-01,2,210.56,7426799.999999999,Gift Card,6.48,N,2025,Online
5946,2361,99,5,2023-11-14,5,123.69,10027600.0,Gift Card,14.02,N,2023,Online
15572,1228,1266,638,2024-04-27,2,180.88,6298800.0,Gift Card,7.67,N,2024,In-store
3557,2337,81,3,2019-02-22,4,109.97,8277800.0,Mobile Pay,0.21,Y,2019,Online
14886,2215,1129,664,2025-04-18,3,180.77,9909800.0,Credit Card,3.1,N,2025,In-store
11765,455,505,712,2018-09-17,1,278.69,4291600.0,Mobile Pay,18.34,N,2018,Online
16099,68,1372,643,2018-05-22,1,11.46,203600.0,Gift Card,5.72,N,2018,In-store
11901,1248,532,683,2024-11-24,4,76.54,5326600.0,Gift Card,7.74,N,2024,In-store
2566,131,23,183,2018-09-27,2,134.29,4055000.0,Mobile Pay,19.94,N,2018,In-store
14410,273,1034,704,2018-01-06,1,227.45,4029400.0,Credit Card,6.06,N,2018,Online
2924,2267,100,178,2019-03-12,3,136.72,6318600.0,Mobile Pay,18.31,N,2019,Online
608,762,4,183,2018-10-27,5,115.61,10364400.0,Credit Card,4.92,N,2018,Online
14565,2007,1065,6,2018-03-23,2,20.0,745200.0,Cash,1.21,N,2018,Online
9613,2040,108,6,2018-11-13,2,47.12,1497800.0,Mobile Pay,15.72,N,2018,In-store
2606,860,40,9,2022-04-28,2,125.17,4635400.0,Mobile Pay,1.81,N,2022,In-store
14387,1810,1029,8,2021-10-20,3,4.48,225000.0,Credit Card,11.2,N,2021,In-store
10403,517,232,698,2024-07-21,2,51.44,1587600.0,Mobile Pay,18.17,N,2024,Online
14092,1067,970,672,2018-05-17,3,78.77,4237000.0,Cash,4.92,N,2018,Online
16317,1995,1415,673,2024-11-09,2,23.24,844400.0,Credit Card,3.65,N,2024,Online
14240,897,1000,717,2018-11-08,1,216.45,3748400.0,Gift Card,8.17,N,2018,Online
3033,922,101,125,2024-06-28,2,126.65,4108000.0,Mobile Pay,14.0,N,2024,In-store
16248,1942,1401,719,2023-09-25,1,10.41,196400.0,Gift Card,0.0,N,2023,In-store
15076,434,1167,674,2024-05-08,4,116.43,7288600.0,Mobile Pay,17.01,N,2024,Online
7408,139,87,124,2022-05-28,1,111.14,1875600.0,Credit Card,10.51,N,2022,In-store
3787,870,25,1,2018-10-11,1,23.79,368200.0,Cash,17.95,N,2018,In-store
12423,1540,636,682,2021-03-05,1,210.33,3929000.0,Mobile Pay,0.94,N,2021,In-store
7235,1228,66,5,2021-09-19,4,95.05,6110800.0,Gift Card,14.77,N,2021,Online
4008,1125,98,183,2025-01-31,3,96.68,5157200.0,Credit Card,5.71,N,2025,Online
4982,898,96,2,2020-11-10,1,46.05,825600.0,Mobile Pay,4.94,N,2020,Online
12269,36,606,634,2024-02-03,4,0.99,69400.0,Mobile Pay,7.19,N,2024,In-store
11196,703,391,179,2023-03-07,2,33.48,1123400.0,Mobile Pay,11.04,N,2023,Online
12311,378,614,642,2023-02-10,1,254.77,3880000.0,Cash,19.24,N,2023,Online
12590,1576,670,707,2022-11-29,4,460.85,31262000.0,Mobile Pay,10.07,N,2022,Online
4703,2001,15,178,2021-08-09,2,41.36,1395400.0,Credit Card,10.54,N,2021,In-store
10604,2386,273,624,2020-11-13,2,0.99,36200.0,Cash,3.17,N,2020,In-store
13444,1322,841,650,2023-07-29,1,6.83,115400.0,Credit Card,10.35,N,2023,Online
14310,2028,1014,724,2017-12-20,1,67.87,1279800.0,Credit Card,0.0,N,2017,In-store
11883,2321,528,10,2018-07-10,2,2.96,100400.0,Credit Card,10.07,N,2018,Online
8316,860,74,5,2024-03-08,5,27.36,2546200.0,Gift Card,1.3,N,2024,Online
8316,860,74,5,2024-03-08,5,27.36,2546200.0,Gift Card,1.3,N,2024,Online
8782,718,48,5,2019-12-29,1,145.13,2681600.0000000005,Cash,2.02,N,2019,Online
9416,1229,55,183,2022-08-05,5,111.76,9787400.0,Cash,7.12,N,2022,Online
15733,564,1298,699,2017-11-02,1,72.57,1227000.0,Cash,10.34,N,2017,In-store
15628,1741,1277,643,2018-01-20,1,11.46,180600.0,Credit Card,16.39,N,2018,Online
13559,511,864,629,2022-05-04,1,0.99,16400.0,Cash,11.98,N,2022,In-store
3062,828,2,10,2024-01-03,2,24.23,829599.9999999999,Gift Card,9.23,N,2024,In-store
11570,1675,466,699,2023-10-29,4,72.57,4805800.0,Credit Card,12.21,N,2023,In-store
725,2408,5,125,2023-11-15,4,104.98,6569600.0,Mobile Pay,17.04,N,2023,In-store
16078,1639,1367,660,2020-03-18,3,0.99,46600.0,Mobile Pay,16.9,N,2020,Online
1240,1343,90,6,2024-04-14,1,95.35,1741000.0,Credit Card,3.18,N,2024,In-store
16347,2361,1421,684,2025-05-06,1,13.14,241800.0,Gift Card,2.42,N,2025,In-store
14800,204,1112,704,2019-09-16,2,227.45,6571000.0,Credit Card,23.4,N,2019,Online
14968,1203,1145,697,2021-07-27,4,8.29,555600.0,Cash,11.15,N,2021,In-store
13698,1369,891,639,2018-05-24,2,383.13,12924000.0,Gift Card,10.56,N,2018,Online
15261,2485,1204,722,2018-01-20,1,853.85,14261199.999999998,Cash,11.43,N,2018,In-store
10823,1247,316,647,2023-11-12,1,1.24,20400.0,Credit Card,12.63,N,2023,Online
4134,83,46,3,2024-09-02,2,148.95,4625000.0,Mobile Pay,17.67,N,2024,Online
3451,182,13,6,2019-12-05,5,17.79,1356200.0,Cash,19.14,N,2019,Online
725,2408,5,125,2023-11-15,4,104.98,6569600.0,Mobile Pay,17.04,N,2023,In-store
9800,2445,113,183,2022-07-15,4,142.58,8667400.0,Gift Card,19.41,N,2022,In-store
10403,517,232,698,2024-07-21,2,51.44,1587600.0,Mobile Pay,18.17,N,2024,Online
2406,457,57,10,2022-07-20,2,98.46,3253399.9999999995,Mobile Pay,12.39,N,2022,In-store
14076,922,967,661,2022-11-23,2,4.96,148000.0,Gift Card,20.9,N,2022,Online
11261,318,404,725,2018-07-16,2,16.47,554600.0,Mobile Pay,10.72,N,2018,Online
5324,1815,89,1,2025-02-12,3,66.61,3696000.0,Mobile Pay,1.92,Y,2025,Online
15884,1645,1329,643,2019-09-04,1,11.46,206800.0,Mobile Pay,4.31,N,2019,Online
11199,681,392,666,2024-10-10,3,0.99,50199.99999999999,Mobile Pay,10.55,N,2024,In-store
14295,333,1011,643,2019-01-25,1,11.46,197200.0,Credit Card,8.76,N,2019,Online
13798,1926,911,646,2017-11-29,3,8.22,437600.0,Cash,5.9,N,2017,In-store
10150,267,99,9,2025-03-25,2,65.32,2283000.0,Credit Card,7.33,Y,2025,Online
13703,2474,892,680,2021-05-28,1,212.08,3580800.0,Cash,10.47,N,2021,In-store
11203,25,392,665,2022-04-04,3,89.98,4524400.0,Cash,11.12,N,2022,Online
1135,1046,112,6,2018-02-04,5,13.92,1094800.0,Mobile Pay,16.58,N,2018,Online
10761,202,304,672,2022-11-28,3,78.77,4245400.0,Cash,4.73,N,2022,Online
541,794,40,135,2020-12-18,1,56.15,933000.0,Cash,11.9,N,2020,Online
16299,2369,1412,674,2019-07-27,2,116.43,3885800.0,Gift Card,11.51,N,2019,Online
14372,1995,1026,647,2019-06-29,2,1.24,42600.0,Cash,8.72,N,2019,In-store
14895,1675,1131,705,2020-03-15,1,424.45,6990800.0,Gift Card,12.66,N,2020,In-store
2137,1402,34,10,2024-01-19,5,19.98,1530600.0,Cash,18.75,N,2024,In-store
15076,434,1167,674,2024-05-08,4,116.43,7288600.0,Mobile Pay,17.01,N,2024,Online
13698,1369,891,639,2018-05-24,2,383.13,12924000.0,Gift Card,10.56,N,2018,Online
5946,2361,99,5,2023-11-14,5,123.69,10027600.0,Gift Card,14.02,N,2023,Online
3451,182,13,6,2019-12-05,5,17.79,1356200.0,Cash,19.14,N,2019,Online
11627,1053,477,644,2020-06-17,4,7.72,520200.00000000006,Cash,10.69,N,2020,In-store
15513,1353,1254,635,2019-05-07,1,8.87,152600.0,Credit Card,8.74,Y,2019,In-store
11838,1511,519,699,2023-06-13,4,72.57,5018600.0,Credit Card,8.32,N,2023,Online
1135,1046,112,6,2018-02-04,5,13.92,1094800.0,Mobile Pay,16.58,N,2018,Online
10710,614,294,681,2020-07-24,2,186.32,6706000.0,Mobile Pay,4.57,N,2020,Online
11022,1337,356,721,2017-10-14,3,264.04,14688200.0,Mobile Pay,1.67,Y,2017,In-store
3573,1006,95,6,2023-01-13,1,14.11,223000.0,Mobile Pay,16.26,N,2023,Online
16030,1337,1358,679,2021-06-09,4,140.57,9719200.0,Cash,8.34,N,2021,Online
12187,1797,589,656,2023-04-19,4,11.04,735000.0,Gift Card,11.73,N,2023,Online
11765,455,505,712,2018-09-17,1,278.69,4291600.0,Mobile Pay,18.34,N,2018,Online
11838,1511,519,699,2023-06-13,4,72.57,5018600.0,Credit Card,8.32,N,2023,Online
16560,2110,1464,725,2025-04-25,1,16.47,308600.0,Mobile Pay,0.68,N,2025,In-store
10157,1979,105,125,2018-02-10,4,8.04,492600.0,Cash,18.77,N,2018,Online
4008,1125,98,183,2025-01-31,3,96.68,5157200.0,Credit Card,5.71,N,2025,Online
11280,192,408,692,2024-10-06,1,0.99,16600.0,Credit Card,11.46,N,2024,Online
4463,2142,64,183,2017-12-18,2,103.44,3428200.0,Mobile Pay,12.13,N,2017,Online
10455,2221,243,685,2017-10-03,1,0.99,16600.0,Gift Card,10.98,N,2017,Online
4393,794,62,125,2025-07-20,2,100.1,3502400.0,Credit Card,7.23,N,2025,In-store
10463,552,244,675,2025-05-19,2,159.27,5767800.0,Credit Card,3.98,N,2025,In-store
608,762,4,183,2018-10-27,5,115.61,10364400.0,Credit Card,4.92,N,2018,Online
16217,519,1395,683,2024-09-22,1,76.54,1245000.0,Mobile Pay,13.75,N,2024,In-store
14691,196,1090,690,2025-04-01,2,210.56,7426799.999999999,Gift Card,6.48,N,2025,Online
9204,2233,95,10,2020-04-16,4,81.76,5363800.0,Mobile Pay,13.03,N,2020,Online
15724,609,1297,643,2020-05-08,3,11.46,584600.0,Cash,9.83,N,2020,In-store
14043,35,960,124,2021-02-05,2,499.0,14117000.0,Credit Card,24.99,N,2021,In-store
11497,1024,451,624,2021-08-12,1,0.99,18600.0,Gift Card,0.0,N,2021,In-store
13761,429,904,664,2022-06-29,2,180.77,6504200.0,Credit Card,4.6,N,2022,Online
12385,502,629,710,2024-08-07,1,772.69,13035600.0,Cash,10.54,N,2024,Online
4463,2142,64,183,2017-12-18,2,103.44,3428200.0,Mobile Pay,12.13,N,2017,Online
14848,2184,1121,649,2021-10-25,1,6.26,107800.0,Cash,8.63,N,2021,In-store
2718,2445,70,125,2021-03-22,2,78.7,2877799.9999999995,Mobile Pay,3.05,N,2021,Online
11901,1248,532,683,2024-11-24,4,76.54,5326600.0,Gift Card,7.74,N,2024,In-store
12895,2431,731,183,2019-06-21,2,13.78,439400.0,Mobile Pay,15.46,N,2019,In-store
14872,2054,1126,698,2018-01-26,1,51.44,851200.0,Credit Card,12.24,N,2018,Online
14441,648,1040,679,2024-11-26,1,140.57,2522000.0,Cash,4.86,N,2024,Online
16650,1724,1482,661,2022-09-29,3,4.96,223600.0,Mobile Pay,20.31,N,2022,In-store
15348,1676,1221,689,2019-12-14,1,78.17,1454400.0,Cash,1.34,N,2019,In-store
6282,355,104,183,2023-08-23,4,149.82,9737000.0,Cash,13.84,N,2023,In-store
8626,1434,74,183,2018-01-23,1,64.61,1050400.0,Cash,13.79,N,2018,Online
12998,1684,751,669,2022-10-28,1,179.27,3380600.0,Gift Card,0.0,N,2022,Online
13753,1971,902,725,2023-02-10,4,16.47,945400.0,Mobile Pay,23.91,N,2023,Online
14492,954,1050,668,2024-03-10,2,166.97,5833400.0,Mobile Pay,7.37,N,2024,Online
15076,434,1167,674,2024-05-08,4,116.43,7288600.0,Mobile Pay,17.01,N,2024,Online
13932,693,938,677,2019-06-19,2,70.66,2416200.0,Cash,9.33,N,2019,In-store
3779,567,14,183,2021-07-08,2,55.86,1814000.0,Gift Card,13.9,N,2021,In-store
2302,1358,27,179,2025-06-19,1,15.18,231000.0,Gift Card,19.32,N,2025,Online
1575,46,88,1,2023-06-26,5,52.89,4138200.0,Cash,17.02,N,2023,Online
9972,291,99,6,2023-03-19,4,62.84,4070000.0,Cash,14.14,N,2023,In-store
3390,2252,54,4,2024-05-17,5,5.22,460400.0,Mobile Pay,6.48,N,2024,In-store
16454,171,1443,124,2022-07-21,2,499.0,16469600.0,Cash,12.49,N,2022,Online
4982,898,96,2,2020-11-10,1,46.05,825600.0,Mobile Pay,4.94,N,2020,Online
8745,2022,26,135,2023-08-14,5,43.69,3444800.0,Mobile Pay,16.38,N,2023,Online
12263,92,604,659,2025-01-28,3,9.45,452200.0,Mobile Pay,15.4,N,2025,Online
15079,1461,1168,714,2022-10-15,1,408.93,7711600.0,Mobile Pay,0.0,N,2022,In-store
10564,1931,265,646,2018-08-28,2,8.22,277200.0,Cash,10.58,N,2018,In-store
11738,1881,499,719,2022-05-11,1,10.41,181200.0,Gift Card,7.7,N,2022,Online
15219,390,1196,692,2022-02-21,4,0.99,64800.00000000001,Gift Card,13.19,N,2022,Online
2077,1541,114,5,2017-10-24,1,136.73,2209800.0,Gift Card,14.3,N,2017,Online
10050,2349,119,6,2021-07-31,2,86.44,2967400.0,Credit Card,8.98,N,2021,Online
13608,613,873,1,2020-08-03,1,10.47,185600.0,Mobile Pay,6.03,N,2020,In-store
7873,525,66,135,2024-02-01,5,54.72,5017200.0,Mobile Pay,2.76,N,2024,In-store
7235,1228,66,5,2021-09-19,4,95.05,6110800.0,Gift Card,14.77,N,2021,Online
15319,1096,1216,7,2019-06-23,4,8.44,598600.0,Gift Card,5.99,N,2019,In-store
9016,210,5,3,2025-01-15,1,36.9,582200.0,Mobile Pay,16.33,N,2025,In-store
15642,1203,1280,7,2023-07-31,3,8.44,426200.0,Gift Card,10.74,N,2023,In-store
5159,1724,88,3,2019-07-07,1,138.72,2514000.0,Credit Card,3.9,N,2019,Online
6490,900,47,179,2024-02-10,5,117.36,9852000.0,Cash,10.97,N,2024,Online
12260,1061,604,642,2018-10-24,1,254.77,4639600.0,Gift Card,3.43,N,2018,In-store
9325,1701,102,7,2023-08-20,2,104.33,3809000.0,Credit Card,3.2,N,2023,Online
737,1604,55,125,2024-10-20,1,118.24,2155000.0,Credit Card,3.35,N,2024,In-store
16187,1934,1389,637,2020-11-20,4,66.08,4974600.0,Mobile Pay,0.2,Y,2020,In-store
12791,821,710,649,2018-03-12,1,6.26,109400.0,Mobile Pay,7.31,N,2018,Online
4493,1799,113,2,2022-02-25,2,135.53,4271400.0,Cash,16.44,N,2022,In-store
10892,1958,330,723,2022-06-22,1,0.99,15000.0,Mobile Pay,19.52,N,2022,In-store
15900,241,1332,6,2019-05-21,1,20.0,328400.00000000006,Gift Card,12.95,N,2019,Online
12908,1929,733,691,2019-06-14,1,178.66,3069600.0,Mobile Pay,8.89,N,2019,In-store
12896,2131,731,697,2025-06-26,3,8.29,406800.0,Cash,13.27,N,2025,In-store
11022,1337,356,721,2017-10-14,3,264.04,14688200.0,Mobile Pay,1.67,N,2017,In-store
4863,564,18,7,2025-01-20,5,138.07,12256800.0,Cash,5.85,N,2025,Online
15851,2286,1322,10,2020-09-15,1,2.96,51200.0,Credit Card,8.56,Y,2020,In-store
4421,1762,87,183,2024-10-20,2,97.89,3209000.0,Gift Card,13.08,N,2024,In-store
10894,353,331,712,2020-05-11,2,278.69,9754200.0,Credit Card,7.2,N,2020,Online
14076,922,967,661,2022-11-23,2,4.96,148000.0,Gift Card,20.9,N,2022,Online
11627,1053,477,644,2020-06-17,4,7.72,520200.00000000006,Cash,10.69,N,2020,In-store
14977,1637,1147,726,2023-12-16,3,10.72,587600.0,Mobile Pay,3.1,N,2023,In-store
255,2074,12,5,2024-04-18,1,28.55,453800.0,Mobile Pay,15.71,N,2024,In-store
13550,2396,862,633,2018-03-03,3,335.23,15077200.0,Gift Card,20.5,N,2018,Online
12908,1929,733,691,2019-06-14,1,178.66,3069600.0,Mobile Pay,8.89,N,2019,In-store
13746,393,901,645,2021-09-15,1,7.92,131800.0,Mobile Pay,11.74,N,2021,Online
1413,825,29,125,2021-05-27,3,92.98,4208800.0,Mobile Pay,19.99,N,2021,Online
14128,1048,977,724,2020-01-21,3,67.87,3354200.0,Mobile Pay,12.64,N,2020,In-store
1648,944,28,179,2022-05-30,3,78.2,4075400.0,Credit Card,7.88,N,2022,Online
12984,1252,749,714,2018-11-22,1,408.93,7053000.0,Gift Card,8.54,N,2018,Online
12959,445,744,684,2019-12-18,2,13.14,389800.0,Mobile Pay,21.35,N,2019,In-store
12896,2131,731,697,2025-06-26,3,8.29,406800.0,Cash,13.27,N,2025,In-store
12960,12,744,628,2023-01-29,3,0.99,52200.0,Credit Card,6.89,N,2023,Online
5324,1815,89,1,2025-02-12,3,66.61,3696000.0,Mobile Pay,1.92,N,2025,Online
14076,922,967,661,2022-11-23,2,4.96,148000.0,Gift Card,20.9,N,2022,Online
13950,898,942,645,2023-12-20,3,7.92,421000.0,Cash,6.02,N,2023,In-store
13484,511,849,648,2024-06-04,1,4.18,64000.0,Cash,18.82,N,2024,In-store
9416,1229,55,183,2022-08-05,5,111.76,9787400.0,Cash,7.12,N,2022,Online
3451,182,13,6,2019-12-05,5,17.79,1356200.0,Cash,19.14,N,2019,Online
15105,492,1173,671,2019-05-04,1,0.99,15200.0,Credit Card,18.34,N,2019,Online
541,794,40,135,2020-12-18,1,56.15,933000.0,Cash,11.9,N,2020,Online
3062,828,2,10,2024-01-03,2,24.23,829599.9999999999,Gift Card,9.23,N,2024,In-store
12822,1289,716,644,2018-07-15,1,7.72,131200.0,Gift Card,9.79,N,2018,Online
11838,1511,519,699,2023-06-13,4,72.57,5018600.0,Credit Card,8.32,N,2023,Online
10463,552,244,675,2025-05-19,2,159.27,5767800.0,Credit Card,3.98,N,2025,In-store
16117,1018,1375,2,2018-06-27,2,5.31,192800.0,Gift Card,3.74,N,2018,Online
12833,1043,718,655,2020-05-01,1,8.93,154400.0,Cash,8.28,N,2020,Online
9898,416,90,135,2018-05-14,1,106.13,1949600.0,Cash,2.59,N,2018,Online
1323,2224,16,183,2020-07-24,2,28.87,1068400.0,Mobile Pay,1.89,N,2020,In-store
6490,900,47,179,2024-02-10,5,117.36,9852000.0,Cash,10.97,N,2024,Online
10396,2477,231,625,2023-11-05,1,0.99,17200.0,Mobile Pay,8.34,N,2023,In-store
584,841,40,178,2022-04-27,3,77.18,3970400.0,Mobile Pay,9.07,N,2022,Online
10735,839,299,686,2022-12-15,2,46.21,1742800.0,Mobile Pay,0.0,N,2022,In-store
9488,1894,23,124,2018-02-19,3,15.97,854599.9999999999,Credit Card,5.4,N,2018,Online
12676,696,687,661,2023-10-13,4,4.96,320800.0,Gift Card,14.27,N,2023,In-store
4937,1031,113,124,2020-02-22,2,19.57,611600.0,Gift Card,17.15,N,2020,In-store
16447,2445,1441,712,2020-06-21,4,278.69,17641800.0,Mobile Pay,16.08,N,2020,Online
11055,1106,363,676,2019-04-18,1,0.99,17200.0,Gift Card,8.36,N,2019,Online
11497,1024,451,624,2021-08-12,1,0.99,18600.0,Gift Card,0.0,N,2021,In-store
15013,1327,1154,712,2022-03-23,2,278.69,8465600.0,Mobile Pay,19.46,N,2022,Online
16560,2110,1464,725,2025-04-25,1,16.47,308600.0,Mobile Pay,0.68,N,2025,In-store
3787,870,25,1,2018-10-11,1,23.79,368200.0,Cash,17.95,N,2018,In-store
9441,1261,118,10,2022-04-21,4,55.4,3538000.0,Credit Card,15.34,N,2022,In-store
8626,1434,74,183,2018-01-23,1,64.61,1050400.0,Cash,13.79,N,2018,Online
1270,1135,41,1,2025-02-01,4,5.8,374400.0,Mobile Pay,14.43,N,2025,In-store
8975,826,71,10,2023-04-11,3,135.31,6292400.0,Credit Card,17.8,N,2023,In-store
15644,1663,1281,716,2024-06-01,1,156.22,2689800.0,Gift Card,8.69,N,2024,In-store
10545,1946,261,183,2024-07-16,1,13.78,239400.0,Cash,7.84,N,2024,Online
1573,2267,48,5,2017-12-28,5,62.65,5196000.0,Credit Card,12.04,N,2017,In-store
15842,1786,1320,719,2022-10-26,3,10.41,574400.0,Mobile Pay,2.47,N,2022,Online
9892,1301,19,1,2017-11-29,5,61.84,4845600.0,Mobile Pay,16.9,N,2017,Online
12967,17,745,670,2021-04-27,1,277.19,4746400.0,Cash,9.2,N,2021,Online
7275,609,62,125,2024-09-19,1,12.63,217000.0,Cash,8.84,N,2024,Online
11945,1614,541,662,2024-02-11,1,12.66,229800.0,Credit Card,3.71,N,2024,Online
12269,36,606,634,2024-02-03,4,0.99,69400.0,Mobile Pay,7.19,N,2024,In-store
16610,1996,1474,705,2018-11-15,4,424.45,28485400.0,Credit Card,11.03,N,2018,Online
