CustomerID,Gender,Age,HouseholdSize,AnnualIncome,EmploymentStatus,OwnsHome,City,State
12089,Male,28,3,111300,Employed,Yes,Macon,Georgia
2537,Female,24,3,22100,Student,No,Los Angeles,California
28339,Male,70,5,68400,Employed,Yes,Macon,Georgia
1940,Male,26,4,64200,Employed,No,Columbus,Ohio
16455,Female,50,5,94400,Employed,No,Atlanta,Georgia
13026,Female,45,2,20000,Unemployed,No,Warren,Michigan
29050,Male,29,4,81900,Employed,Yes,Jacksonville,Florida
2643,Male,52,2,83100,Employed,No,Savannah,Georgia
18457,Male,35,1,138800,Employed,No,Pittsburgh,Pennsylvania
24348,Male,69,1,75000,Retired,No,Irving,Texas
28531,Female,31,1,45000,Employed,No,Scottsdale,Arizona
13603,Male,22,4,17100,Student,No,Detroit,Michigan
13333,Female,34,4,181300,Employed,Yes,Houston,Texas
24328,Female,39,3,73300,Employed,No,Naperville,Illinois
8144,Female,52,1,126700,Employed,Yes,Atlanta,Georgia
17003,Male,71,3,75000,Retired,No,Bakersfield,California
23425,Male,29,3,58700,Employed,Yes,Glendale,Arizona
26914,Male,68,3,72900,Retired,No,Bakersfield,California
9419,Female,48,1,45000,Employed,No,Joliet,Illinois
3292,Male,77,1,67100,Retired,No,Cleveland,Ohio
29747,Male,77,1,64100,Retired,Yes,Akron,Ohio
8762,Female,76,3,63000,Retired,Yes,Flint,Michigan
19860,Male,26,5,11400,Student,Yes,Irvine,California
12204,Female,51,5,11000,Unemployed,Yes,Raleigh,North Carolina
21552,Male,77,3,54000,Retired,Yes,Charlotte,North Carolina
22378,Female,55,5,74200,Employed,No,Hialeah,Florida
10284,Female,37,1,207900,Employed,No,Plano,Texas
16708,Female,48,1,45000,Employed,No,Rockford,Illinois
22623,Female,47,2,82100,Employed,No,Lansing,Michigan
9891,Female,45,3,85300,Employed,Yes,Philadelphia,Pennsylvania
17968,Female,35,4,86100,Employed,No,San Diego,California
2030,Female,66,5,75000,Retired,Yes,Los Angeles,California
3120,Male,37,3,59900,Employed,Yes,Chicago,Illinois
16612,Male,76,4,75000,Retired,No,Tampa,Florida
23852,Female,46,5,99700,Employed,Yes,Irvine,California
17486,Female,35,3,79800,Employed,Yes,Flint,Michigan
19725,Male,77,5,52800,Retired,No,Glendale,Arizona
5495,Female,50,4,161800,Employed,Yes,Chandler,Arizona
301,Male,54,3,91500,Employed,No,Los Angeles,California
18516,Male,74,5,59700,Retired,No,Ann Arbor,Michigan
6820,Female,25,5,82000,Employed,No,Arlington,Texas
3365,Female,63,4,64700,Employed,Yes,El Paso,Texas
3440,Female,62,4,75000,Retired,Yes,Tempe,Arizona
18670,Female,56,2,14600,Unemployed,Yes,Gilbert,Arizona
14938,Female,24,2,210100,Employed,Yes,Scottsdale,Arizona
16538,Male,44,2,71400,Employed,No,Rockford,Illinois
25583,Female,58,3,97500,Employed,Yes,Tucson,Arizona
17432,Male,66,2,75000,Retired,Yes,Corpus Christi,Texas
2916,Male,68,5,75000,Retired,No,Grand Rapids,Michigan
23424,Male,63,5,75000,Retired,No,El Paso,Texas
28535,Male,35,3,79400,Employed,Yes,Oakland,California
24568,Male,43,5,45000,Employed,Yes,Sacramento,California
18574,Female,27,3,185100,Employed,No,Cincinnati,Ohio
14254,Female,62,4,62500,Retired,Yes,Naperville,Illinois
20308,Male,73,2,70100,Retired,Yes,Chicago,Illinois
20292,Male,47,2,124400,Employed,Yes,Winston-Salem,North Carolina
963,Female,39,4,73200,Employed,Yes,Chicago,Illinois
11039,Male,66,3,54300,Retired,Yes,Chandler,Arizona
27050,Female,77,2,100900,Employed,Yes,Winston-Salem,North Carolina
12997,Male,29,2,75200,Employed,Yes,Greensboro,North Carolina
21292,Female,52,4,88200,Employed,No,Detroit,Michigan
11705,Male,25,3,18000,Student,Yes,Riverside,California
13896,Female,51,3,110300,Employed,No,Tempe,Arizona
6927,Female,38,2,61400,Employed,Yes,Savannah,Georgia
20665,Female,31,1,45000,Employed,No,Naperville,Illinois
26418,Female,43,2,91500,Employed,Yes,Scottsdale,Arizona
22174,Female,38,4,65000,Employed,No,Anaheim,California
15318,Male,34,1,95600,Employed,Yes,Savannah,Georgia
13309,Female,45,4,84200,Employed,No,Phoenix,Arizona
10880,Female,24,3,24400,Student,No,Oakland,California
7365,Male,37,3,59900,Employed,Yes,Chandler,Arizona
11785,Male,57,5,67300,Employed,Yes,Chicago,Illinois
3667,Male,18,3,16100,Student,Yes,Tampa,Florida
29962,Male,74,2,75000,Retired,No,Joliet,Illinois
16531,Male,18,3,22600,Student,No,Tempe,Arizona
29249,Female,73,5,56100,Retired,No,Allentown,Pennsylvania
23552,Male,53,1,55000,Employed,Yes,Rockford,Illinois
18720,Male,67,5,53100,Retired,Yes,Ann Arbor,Michigan
26106,Male,77,4,132700,Employed,Yes,Augusta,Georgia
27874,Female,44,3,55600,Employed,No,Flint,Michigan
5978,Male,26,2,86600,Employed,Yes,Riverside,California
26524,Female,74,4,54700,Retired,Yes,Mesa,Arizona
11471,Male,19,2,10300,Student,No,Savannah,Georgia
735,Female,48,4,157500,Employed,Yes,Los Angeles,California
25669,Female,43,2,68800,Employed,No,Naperville,Illinois
8936,Male,49,5,74600,Employed,No,Oakland,California
13042,Male,33,2,194000,Employed,Yes,Lansing,Michigan
10656,Male,23,5,57200,Employed,No,Gilbert,Arizona
14368,Female,42,1,119500,Employed,Yes,Raleigh,North Carolina
12,Male,26,5,15900,Student,Yes,Columbus,Ohio
23911,Female,70,3,65700,Retired,Yes,Winston-Salem,North Carolina
23997,Male,38,2,183800,Employed,Yes,Hialeah,Florida
23484,Female,56,2,60600,Employed,No,Rockford,Illinois
19471,Female,57,1,71300,Employed,No,San Francisco,California
5207,Female,20,1,8100,Unemployed,Yes,Columbus,Ohio
9937,Male,28,4,54500,Employed,No,Toledo,Ohio
12475,Male,37,2,72200,Employed,No,Long Beach,California
20088,Female,53,3,60300,Employed,No,Toledo,Ohio
14204,Male,43,2,45000,Employed,No,Houston,Texas
24119,Male,42,1,78100,Employed,Yes,Atlanta,Georgia
14304,Male,67,2,74900,Retired,Yes,St. Petersburg,Florida
21218,Female,20,3,13000,Student,Yes,Allentown,Pennsylvania
24812,Female,30,4,49200,Employed,No,Atlanta,Georgia
15709,Female,18,5,82900,Employed,Yes,Grand Rapids,Michigan
11246,Male,44,1,45000,Employed,No,Savannah,Georgia
29634,Female,31,4,80900,Employed,Yes,Ann Arbor,Michigan
24744,Female,23,5,45000,Employed,Yes,Flint,Michigan
23306,Female,18,2,10000,Student,No,Cleveland,Ohio
28223,Female,28,5,127200,Employed,Yes,Joliet,Illinois
28920,Male,44,1,45000,Employed,No,Austin,Texas
6557,Male,73,2,51200,Retired,Yes,St. Petersburg,Florida
8306,Male,54,3,65900,Employed,Yes,Aurora,Illinois
4594,Female,31,1,66000,Employed,Yes,San Diego,California
6809,Male,26,5,17800,Student,Yes,Tallahassee,Florida
6841,Male,48,1,136800,Employed,Yes,Tempe,Arizona
11286,Female,26,5,116100,Employed,No,Rockford,Illinois
11399,Female,36,5,68000,Employed,No,Erie,Pennsylvania
21229,Female,78,2,68000,Retired,No,Atlanta,Georgia
17789,Male,66,5,65900,Retired,No,Ann Arbor,Michigan
15426,Male,75,4,54600,Retired,Yes,Rockford,Illinois
8685,Male,32,4,58200,Employed,No,Jacksonville,Florida
3751,Male,44,4,52600,Employed,Yes,Santa Ana,California
2051,Female,66,5,75000,Retired,No,Los Angeles,California
3183,Male,73,5,197700,Employed,Yes,Allentown,Pennsylvania
7660,Male,44,3,158800,Employed,No,Phoenix,Arizona
8724,Male,79,2,125500,Employed,Yes,Riverside,California
15092,Female,57,5,64600,Employed,Yes,Naperville,Illinois
10601,Male,59,2,53600,Employed,No,Grand Rapids,Michigan
5182,Female,23,4,68000,Employed,No,Aurora,Illinois
10643,Male,40,1,64600,Employed,No,Oakland,California
15996,Male,66,3,75000,Retired,Yes,Joliet,Illinois
19868,Female,58,3,62700,Employed,No,Glendale,Arizona
15864,Male,54,5,97500,Employed,No,Greensboro,North Carolina
15921,Female,43,3,45000,Employed,Yes,Naperville,Illinois
22585,Male,73,4,57900,Retired,Yes,Chicago,Illinois
26663,Female,49,3,115600,Employed,Yes,Mesa,Arizona
10898,Female,76,5,80700,Employed,Yes,Warren,Michigan
2426,Male,64,1,75000,Retired,Yes,Los Angeles,California
20669,Male,66,1,209100,Employed,No,Gilbert,Arizona
2714,Male,75,3,57100,Retired,No,Tempe,Arizona
21949,Female,55,5,45000,Employed,Yes,Greensboro,North Carolina
5257,Male,62,4,75000,Retired,Yes,Rockford,Illinois
4123,Male,47,2,74600,Employed,Yes,Warren,Michigan
27692,Male,33,2,194000,Employed,Yes,Philadelphia,Pennsylvania
7679,Female,25,3,78100,Employed,No,Charlotte,North Carolina
22502,Female,70,3,57900,Retired,No,Rockford,Illinois
24731,Male,59,3,142700,Employed,Yes,Anaheim,California
13705,Female,65,3,102500,Employed,Yes,Joliet,Illinois
25904,Male,75,2,75000,Retired,No,Columbus,Ohio
20753,Male,76,4,75000,Retired,No,Winston-Salem,North Carolina
2872,Male,79,5,60400,Retired,No,Raleigh,North Carolina
27252,Male,23,4,22000,Student,No,Joliet,Illinois
8626,Female,59,2,69900,Employed,Yes,Joliet,Illinois
29588,Female,79,2,75000,Retired,No,Joliet,Illinois
20817,Female,50,5,94400,Employed,No,Garland,Texas
28126,Male,23,4,12700,Student,Yes,Erie,Pennsylvania
5107,Male,35,2,89500,Employed,No,Flint,Michigan
18683,Male,79,2,75000,Retired,No,Aurora,Illinois
33,Female,64,5,69500,Retired,Yes,Los Angeles,California
8582,Female,66,2,75000,Retired,Yes,Charlotte,North Carolina
25424,Male,45,4,87200,Employed,Yes,Chicago,Illinois
6284,Female,21,1,9800,Unemployed,Yes,Long Beach,California
13710,Male,75,2,75000,Retired,No,Naperville,Illinois
14318,Female,19,4,17400,Student,No,Tempe,Arizona
25120,Male,21,1,45000,Employed,Yes,Sacramento,California
25482,Female,72,4,136700,Employed,Yes,Macon,Georgia
108,Female,25,3,167500,Employed,No,Atlanta,Georgia
7374,Male,39,4,8500,Unemployed,No,San Jose,California
27105,Male,51,4,103000,Employed,No,Santa Ana,California
24499,Male,66,2,71600,Retired,Yes,Santa Ana,California
23673,Male,19,5,24200,Student,Yes,Naperville,Illinois
477,Male,63,1,75000,Retired,No,Philadelphia,Pennsylvania
29224,Male,54,5,101600,Employed,Yes,Augusta,Georgia
26490,Female,62,4,75000,Retired,Yes,Glendale,Arizona
21912,Male,72,1,74600,Retired,Yes,Dayton,Ohio
25269,Male,72,5,75000,Retired,Yes,Glendale,Arizona
3797,Male,56,3,60700,Employed,Yes,Flint,Michigan
27835,Female,72,1,83200,Employed,No,Gilbert,Arizona
18484,Female,51,5,78500,Employed,No,El Paso,Texas
11542,Female,57,2,49900,Employed,Yes,Reading,Pennsylvania
27714,Female,79,5,70500,Retired,Yes,Tampa,Florida
20462,Male,48,1,85400,Employed,Yes,Augusta,Georgia
16513,Female,49,1,133600,Employed,Yes,San Antonio,Texas
27553,Male,34,5,111400,Employed,Yes,Tallahassee,Florida
12450,Female,58,4,101900,Employed,No,Atlanta,Georgia
13929,Female,55,4,128500,Employed,No,Orlando,Florida
9677,Male,24,5,115900,Employed,No,Chandler,Arizona
29375,Male,58,3,46900,Employed,No,Rockford,Illinois
16200,Female,47,4,81000,Employed,No,Cincinnati,Ohio
27961,Male,29,4,122800,Employed,No,Tempe,Arizona
882,Female,77,2,100900,Employed,Yes,Dallas,Texas
23645,Male,28,5,57500,Employed,Yes,Raleigh,North Carolina
10402,Female,74,3,59000,Employed,Yes,Durham,North Carolina
21556,Female,32,5,55000,Employed,Yes,Reading,Pennsylvania
12087,Female,72,3,41000,Retired,No,Anaheim,California
14436,Female,36,1,72300,Employed,No,Atlanta,Georgia
29546,Male,32,3,45000,Employed,No,Cleveland,Ohio
22361,Female,67,1,131300,Employed,No,Raleigh,North Carolina
4141,Female,45,3,49500,Employed,Yes,Jacksonville,Florida
15100,Female,58,4,79200,Employed,Yes,Fresno,California
25195,Male,53,5,89100,Employed,No,Irving,Texas
24448,Female,66,5,54800,Retired,No,Aurora,Illinois
9203,Female,19,5,45000,Employed,Yes,Austin,Texas
19002,Male,20,3,72000,Employed,Yes,Fort Lauderdale,Florida
28946,Female,39,1,150200,Employed,Yes,Charlotte,North Carolina
12353,Male,56,4,111500,Employed,No,Chicago,Illinois
29409,Female,45,4,84200,Employed,No,Durham,North Carolina
4762,Male,38,1,101300,Employed,Yes,Akron,Ohio
13245,Male,21,1,18200,Unemployed,No,Chicago,Illinois
1340,Female,77,1,107200,Employed,Yes,Chicago,Illinois
555,Male,21,2,69000,Employed,No,Chicago,Illinois
25577,Female,27,5,67700,Employed,No,Raleigh,North Carolina
26172,Female,27,2,56700,Employed,Yes,Hialeah,Florida
16784,Female,75,3,75000,Retired,No,Macon,Georgia
23546,Female,37,4,100300,Employed,No,Chicago,Illinois
29081,Male,18,3,22500,Student,Yes,Bakersfield,California
16348,Male,50,4,136500,Employed,Yes,Chicago,Illinois
18020,Male,64,4,75000,Retired,No,Grand Rapids,Michigan
28560,Male,79,5,64900,Retired,Yes,Tucson,Arizona
12033,Male,28,3,111300,Employed,Yes,Toledo,Ohio
1147,Male,34,5,53600,Employed,No,Miami,Florida
2798,Male,40,3,78700,Employed,No,Cincinnati,Ohio
28154,Male,32,1,55500,Employed,Yes,Oakland,California
5752,Male,62,2,75000,Retired,Yes,Phoenix,Arizona
24713,Female,68,3,72500,Retired,Yes,Fresno,California
26359,Male,64,3,61700,Retired,No,Columbus,Ohio
26462,Female,19,4,23000,Student,No,Riverside,California
15884,Female,48,1,61300,Employed,No,Winston-Salem,North Carolina
6421,Male,67,3,76300,Employed,Yes,Bakersfield,California
16177,Female,56,2,22200,Unemployed,Yes,Scottsdale,Arizona
12909,Female,65,1,64100,Retired,Yes,Joliet,Illinois
15055,Male,71,5,75000,Retired,No,Bakersfield,California
15327,Female,38,4,78000,Employed,Yes,St. Petersburg,Florida
12034,Female,52,4,88200,Employed,No,Lansing,Michigan
13475,Male,77,4,75000,Retired,No,Cleveland,Ohio
7203,Male,54,2,162600,Employed,Yes,Glendale,Arizona
16063,Female,48,3,77400,Employed,Yes,Cleveland,Ohio
9047,Male,78,1,63100,Employed,No,St. Petersburg,Florida
28820,Male,53,1,110300,Employed,Yes,Augusta,Georgia
4961,Female,61,3,125000,Employed,No,Dayton,Ohio
17580,Female,41,2,146500,Employed,No,Aurora,Illinois
21040,Male,57,3,58200,Employed,No,Lansing,Michigan
21747,Female,53,4,173900,Employed,No,Akron,Ohio
19630,Female,48,2,67500,Employed,Yes,San Jose,California
21082,Female,24,2,210100,Employed,Yes,Detroit,Michigan
9705,Male,22,1,12800,Student,No,Chandler,Arizona
21589,Male,29,1,71200,Employed,Yes,Macon,Georgia
9717,Male,62,2,75000,Retired,Yes,Columbus,Ohio
5000,Male,74,2,165600,Employed,Yes,Naperville,Illinois
2276,Male,32,2,57800,Employed,Yes,Philadelphia,Pennsylvania
28029,Male,33,4,80300,Employed,Yes,Chicago,Illinois
11444,Female,49,3,82100,Employed,No,Detroit,Michigan
19672,Male,77,4,60200,Retired,No,Austin,Texas
46,Female,39,1,143600,Employed,Yes,Philadelphia,Pennsylvania
11332,Female,21,5,21200,Student,Yes,Erie,Pennsylvania
29271,Female,47,5,10700,Unemployed,No,Bakersfield,California
15993,Male,23,3,12400,Student,Yes,San Diego,California
8590,Male,44,4,57000,Employed,Yes,Mesa,Arizona
3017,Male,47,4,108000,Employed,Yes,Mesa,Arizona
20947,Female,24,3,45000,Employed,No,Winston-Salem,North Carolina
3374,Male,37,3,142800,Employed,Yes,Greensboro,North Carolina
2661,Male,32,4,131100,Employed,No,Toledo,Ohio
398,Female,44,3,108400,Employed,No,Los Angeles,California
19615,Female,18,2,24500,Student,No,Durham,North Carolina
24260,Female,73,2,55900,Employed,Yes,Gilbert,Arizona
1931,Female,22,1,18900,Student,No,Dallas,Texas
9429,Female,69,2,75000,Retired,No,Chicago,Illinois
12814,Female,66,4,75000,Retired,Yes,Winston-Salem,North Carolina
18624,Female,22,2,11000,Student,No,Joliet,Illinois
2189,Female,77,4,51000,Retired,No,Detroit,Michigan
2898,Male,48,3,71500,Employed,No,Fresno,California
16814,Male,26,4,57200,Employed,Yes,Durham,North Carolina
9281,Female,43,1,97100,Employed,No,Grand Rapids,Michigan
19284,Female,58,4,101900,Employed,No,Tucson,Arizona
942,Male,69,1,67100,Retired,Yes,Charlotte,North Carolina
15878,Female,59,4,72700,Employed,No,Cleveland,Ohio
22458,Female,63,2,71600,Retired,Yes,Pittsburgh,Pennsylvania
29312,Male,69,3,75000,Retired,Yes,Charlotte,North Carolina
1901,Female,76,2,72200,Retired,No,Phoenix,Arizona
29833,Male,46,5,218600,Employed,No,Atlanta,Georgia
5620,Female,54,4,101100,Employed,Yes,Rockford,Illinois
10252,Male,58,3,68100,Employed,No,Charlotte,North Carolina
2740,Male,31,4,21100,Unemployed,Yes,Jacksonville,Florida
633,Male,50,2,84700,Employed,Yes,Miami,Florida
26234,Male,30,2,45000,Employed,No,Aurora,Illinois
12062,Male,28,4,68000,Employed,No,Rockford,Illinois
200,Male,70,4,45000,Employed,No,Charlotte,North Carolina
2333,Female,56,5,101100,Employed,No,Phoenix,Arizona
1884,Male,55,3,57200,Employed,Yes,Charlotte,North Carolina
26102,Male,72,3,45000,Employed,No,Raleigh,North Carolina
7245,Female,57,4,60700,Employed,Yes,Tallahassee,Florida
4282,Male,57,2,172600,Employed,No,St. Petersburg,Florida
11228,Male,64,1,75000,Retired,No,Jacksonville,Florida
16222,Female,31,4,80900,Employed,Yes,Hialeah,Florida
15114,Female,28,1,16500,Unemployed,Yes,Rockford,Illinois
1624,Female,52,3,54800,Employed,Yes,Philadelphia,Pennsylvania
3191,Male,46,2,64400,Employed,Yes,Allentown,Pennsylvania
8162,Male,20,4,168300,Employed,No,San Diego,California
12743,Male,68,5,57700,Retired,No,Rockford,Illinois
6013,Male,49,1,103200,Employed,No,Bakersfield,California
26308,Female,49,3,115600,Employed,Yes,Joliet,Illinois
1601,Female,32,4,80600,Employed,Yes,Dallas,Texas
21459,Male,24,3,24800,Student,No,Fort Lauderdale,Florida
6710,Male,44,4,52600,Employed,Yes,Akron,Ohio
25443,Male,64,1,75000,Retired,No,Allentown,Pennsylvania
3137,Male,35,4,95400,Employed,Yes,Dayton,Ohio
4522,Male,49,4,98400,Employed,Yes,Oakland,California
22138,Male,53,5,106100,Employed,Yes,Philadelphia,Pennsylvania
26551,Female,33,1,80100,Employed,No,Los Angeles,California
2001,Male,34,5,45000,Employed,No,Miami,Florida
22569,Female,78,2,70000,Retired,No,San Francisco,California
21666,Female,19,5,24000,Student,Yes,Naperville,Illinois
7704,Male,53,1,88400,Employed,Yes,Tucson,Arizona
10810,Female,49,4,61800,Employed,Yes,Grand Rapids,Michigan
2816,Female,68,2,75000,Retired,Yes,Long Beach,California
27610,Female,42,5,65400,Employed,Yes,Atlanta,Georgia
4885,Female,24,2,210100,Employed,Yes,Scottsdale,Arizona
14691,Female,28,4,14100,Unemployed,Yes,Phoenix,Arizona
11951,Female,40,5,82400,Employed,No,Miami,Florida
2349,Female,52,3,80900,Employed,No,Phoenix,Arizona
27873,Male,39,1,112900,Employed,No,Aurora,Illinois
23379,Male,70,2,67400,Retired,No,Corpus Christi,Texas
18295,Female,43,3,98300,Employed,No,Tucson,Arizona
21774,Male,42,4,94700,Employed,Yes,Fort Worth,Texas
6071,Male,63,1,22900,Unemployed,No,Chicago,Illinois
25780,Male,21,1,45000,Employed,No,Orlando,Florida
24171,Female,29,4,99400,Employed,No,Erie,Pennsylvania
11778,Male,45,4,87200,Employed,Yes,Rockford,Illinois
2774,Male,41,1,163300,Employed,Yes,Los Angeles,California
14008,Male,64,1,75000,Retired,Yes,El Paso,Texas
22232,Female,55,4,16700,Unemployed,No,Fort Lauderdale,Florida
18802,Female,52,2,60100,Employed,Yes,Oakland,California
4934,Male,40,5,49800,Employed,No,Aurora,Illinois
17747,Male,22,5,17700,Student,No,Macon,Georgia
27968,Male,45,2,65600,Employed,No,Savannah,Georgia
7854,Male,64,4,75000,Retired,No,Pittsburgh,Pennsylvania
19339,Female,25,5,10800,Student,Yes,Aurora,Illinois
2378,Female,38,5,99600,Employed,Yes,Phoenix,Arizona
3058,Male,72,4,71100,Retired,Yes,Chandler,Arizona
19412,Female,47,5,57800,Employed,Yes,Ann Arbor,Michigan
26948,Female,64,5,19500,Unemployed,Yes,Hialeah,Florida
24636,Female,28,5,45000,Employed,No,Chandler,Arizona
16770,Female,45,2,16400,Unemployed,Yes,Augusta,Georgia
10939,Female,45,3,85300,Employed,Yes,Macon,Georgia
22386,Female,72,3,75000,Retired,Yes,Austin,Texas
18162,Male,40,2,175200,Employed,No,Atlanta,Georgia
16055,Female,62,5,75000,Retired,No,Warren,Michigan
19010,Female,71,4,61500,Retired,Yes,Joliet,Illinois
5710,Male,47,2,74600,Employed,Yes,Rockford,Illinois
28193,Female,46,5,105000,Employed,No,Cincinnati,Ohio
11712,Male,36,4,140800,Employed,Yes,Greensboro,North Carolina
27219,Male,77,3,75000,Retired,Yes,Columbus,Ohio
4941,Female,38,5,134600,Employed,No,Atlanta,Georgia
5399,Female,53,1,86800,Employed,No,Atlanta,Georgia
18483,Male,64,5,75000,Retired,No,Columbus,Ohio
28197,Female,73,2,55900,Employed,Yes,Anaheim,California
12134,Female,27,5,112900,Employed,No,Oakland,California
19220,Male,50,1,14800,Unemployed,Yes,Cleveland,Ohio
21861,Male,78,5,75000,Retired,No,Tempe,Arizona
14103,Female,71,3,192600,Employed,Yes,Hialeah,Florida
28768,Female,21,3,13400,Student,Yes,Cincinnati,Ohio
12354,Female,38,4,78000,Employed,Yes,Atlanta,Georgia
6012,Male,59,1,48500,Employed,Yes,Tallahassee,Florida
27715,Female,34,5,12800,Unemployed,No,Joliet,Illinois
24679,Male,72,3,75000,Retired,No,Detroit,Michigan
11469,Female,64,3,75000,Retired,Yes,Bakersfield,California
6333,Female,72,2,64800,Retired,No,Rockford,Illinois
20562,Male,72,4,71100,Retired,Yes,Ann Arbor,Michigan
23454,Female,42,3,66100,Employed,Yes,Dayton,Ohio
23779,Female,58,5,80500,Employed,No,Columbus,Ohio
25131,Female,20,3,22800,Student,No,Chicago,Illinois
24740,Female,65,1,50200,Employed,Yes,Long Beach,California
28191,Male,56,3,72500,Employed,Yes,San Francisco,California
5024,Female,28,4,67600,Employed,Yes,Corpus Christi,Texas
21657,Female,44,3,71000,Employed,Yes,Glendale,Arizona
1538,Female,24,4,17000,Student,No,Chicago,Illinois
23327,Male,25,2,14000,Student,Yes,El Paso,Texas
5868,Female,57,3,79400,Employed,Yes,Savannah,Georgia
29560,Male,39,3,54600,Employed,Yes,El Paso,Texas
9773,Male,45,1,145300,Employed,No,Rockford,Illinois
28601,Female,44,5,103800,Employed,No,Savannah,Georgia
2522,Male,36,2,59000,Employed,No,Glendale,Arizona
5722,Male,23,5,57200,Employed,No,Orlando,Florida
20179,Female,45,1,113500,Employed,Yes,Scottsdale,Arizona
28440,Male,64,5,15700,Unemployed,No,Irving,Texas
13590,Male,54,3,65900,Employed,Yes,Macon,Georgia
18724,Male,70,1,59500,Retired,No,Chicago,Illinois
4326,Female,53,4,88400,Employed,Yes,Greensboro,North Carolina
4254,Female,46,3,63700,Employed,Yes,Aurora,Illinois
2646,Female,38,1,51300,Employed,Yes,Naperville,Illinois
21709,Female,31,5,16200,Unemployed,No,Durham,North Carolina
27516,Male,59,2,8400,Unemployed,No,Rockford,Illinois
10286,Male,78,4,89900,Employed,Yes,Glendale,Arizona
3843,Female,59,3,100400,Employed,Yes,Jacksonville,Florida
11780,Female,49,3,99700,Employed,Yes,Jacksonville,Florida
5837,Male,28,2,49800,Employed,No,Flint,Michigan
1271,Female,43,1,73300,Employed,No,Chicago,Illinois
18996,Female,60,2,163600,Employed,No,Houston,Texas
18553,Male,61,5,109300,Employed,No,Warren,Michigan
16279,Male,21,5,20300,Student,Yes,Cincinnati,Ohio
26211,Female,24,4,14900,Student,No,Chandler,Arizona
26468,Male,67,5,53100,Retired,Yes,San Jose,California
17552,Male,32,4,69000,Employed,No,Ann Arbor,Michigan
14441,Male,52,4,97400,Employed,Yes,Chicago,Illinois
25150,Male,39,2,45000,Employed,No,Atlanta,Georgia
1187,Female,79,4,72900,Retired,Yes,Phoenix,Arizona
27709,Female,45,2,8600,Unemployed,No,Macon,Georgia
8667,Male,64,1,75000,Retired,No,Winston-Salem,North Carolina
20009,Female,30,3,45000,Employed,No,Dallas,Texas
28874,Female,54,1,64600,Employed,Yes,Grand Rapids,Michigan
26482,Male,73,5,75000,Retired,Yes,Allentown,Pennsylvania
24552,Female,70,3,65700,Retired,Yes,Charlotte,North Carolina
19458,Female,40,5,82400,Employed,No,Raleigh,North Carolina
14989,Male,53,5,164700,Employed,No,Savannah,Georgia
5219,Female,51,5,78500,Employed,No,Mesa,Arizona
5005,Female,25,5,10700,Student,Yes,Savannah,Georgia
14729,Male,64,4,47500,Retired,No,Joliet,Illinois
23614,Male,47,3,169400,Employed,No,Macon,Georgia
28995,Female,79,5,40900,Retired,Yes,Cincinnati,Ohio
19453,Female,32,5,55000,Employed,Yes,Rockford,Illinois
27667,Female,36,3,110900,Employed,No,San Diego,California
10953,Female,49,1,179600,Employed,Yes,Plano,Texas
1394,Female,33,4,70300,Employed,No,Miami,Florida
16143,Female,34,4,181300,Employed,Yes,Greensboro,North Carolina
695,Female,66,3,67700,Employed,Yes,Charlotte,North Carolina
22967,Male,71,5,67300,Retired,Yes,Rockford,Illinois
4651,Male,74,2,60800,Retired,No,Grand Rapids,Michigan
22040,Male,45,5,87200,Employed,Yes,Atlanta,Georgia
8932,Male,40,1,20600,Unemployed,Yes,Scottsdale,Arizona
9725,Male,45,3,18600,Unemployed,No,Allentown,Pennsylvania
9605,Female,20,1,17200,Unemployed,Yes,Plano,Texas
406,Female,48,5,45000,Employed,No,Detroit,Michigan
25578,Male,69,1,257300,Employed,No,Charlotte,North Carolina
9644,Female,34,2,112100,Employed,No,Chicago,Illinois
25900,Female,68,3,68300,Retired,No,Dayton,Ohio
1198,Male,39,2,106600,Employed,No,Detroit,Michigan
27616,Female,79,1,61400,Retired,No,Cleveland,Ohio
13229,Male,45,4,87200,Employed,Yes,Pittsburgh,Pennsylvania
7163,Male,26,5,12100,Student,Yes,Fort Lauderdale,Florida
28172,Female,40,2,81200,Employed,Yes,Cincinnati,Ohio
15682,Female,31,3,59000,Employed,No,Winston-Salem,North Carolina
11557,Female,54,3,60200,Employed,No,Corpus Christi,Texas
10301,Female,35,3,79800,Employed,Yes,Garland,Texas
3949,Male,40,2,175200,Employed,No,Erie,Pennsylvania
5817,Female,73,4,48800,Retired,No,Allentown,Pennsylvania
23917,Female,46,1,55200,Employed,Yes,Fort Worth,Texas
3362,Female,20,3,13600,Student,No,Macon,Georgia
19631,Male,21,5,46800,Employed,No,Arlington,Texas
9661,Female,77,2,52000,Retired,No,Chicago,Illinois
27043,Male,69,3,75000,Retired,Yes,San Jose,California
14092,Female,58,3,107100,Employed,Yes,Erie,Pennsylvania
715,Female,23,5,59100,Employed,Yes,Chicago,Illinois
23696,Female,64,1,62600,Employed,Yes,Rockford,Illinois
27829,Male,64,4,82600,Employed,Yes,Dallas,Texas
5364,Female,55,1,109600,Employed,Yes,Orlando,Florida
23594,Female,66,1,55900,Retired,No,Dayton,Ohio
6561,Male,76,1,63100,Retired,No,Cleveland,Ohio
19126,Male,22,1,47200,Employed,Yes,Joliet,Illinois
10433,Male,21,1,12000,Student,Yes,San Diego,California
3113,Male,46,1,124000,Employed,Yes,Columbus,Ohio
